DATE,CLOUDINESS,HUMIDITY,MAX_TEMP,MIN_TEMP,MEAN_TEMP,PRECIPITATION
1958-08-17,5,85,216,127,170,0
1958-08-18,4,78,251,138,194,2
1958-08-19,5,89,243,160,189,180
1958-08-20,6,91,219,122,165,51
1958-08-21,6,82,200,122,162,0
1958-08-22,7,87,199,138,165,14
1958-08-23,6,87,201,138,164,63
1958-08-24,6,83,191,122,152,30
1958-08-25,6,90,191,121,144,51
1958-08-26,4,83,202,120,158,1
1958-08-27,4,77,228,130,177,0
1958-08-28,3,78,260,141,202,1
1958-08-29,6,89,259,163,211,0
1958-08-30,5,92,246,176,209,1
1958-08-31,6,85,268,184,214,0
1958-09-01,1,71,249,171,207,0
1958-09-02,0,72,253,148,199,0
1958-09-03,1,68,232,132,178,0
1958-09-04,3,67,236,124,176,0
1958-09-05,2,68,264,131,196,0
1958-09-06,4,79,282,149,205,36
1958-09-07,5,89,217,135,181,16
1958-09-08,7,87,187,132,160,116
1958-09-09,6,90,183,133,157,16
1958-09-10,5,87,197,128,157,33
1958-09-11,6,87,179,110,146,5
1958-09-12,6,83,173,110,147,0
1958-09-13,2,84,212,98,149,0
1958-09-14,1,81,254,88,171,0
1958-09-15,7,90,210,123,167,0
1958-09-16,8,94,165,135,154,13
1958-09-17,4,89,195,119,155,0
1958-09-18,5,92,190,91,133,0
1958-09-19,5,87,207,89,149,2
1958-09-20,6,87,185,99,147,114
1958-09-21,6,92,187,99,137,28
1958-09-22,5,92,156,110,125,71
1958-09-23,5,87,182,112,143,112
1958-09-24,7,84,179,127,156,138
1958-09-25,4,76,167,107,135,10
1958-09-26,7,88,151,114,132,46
1958-09-27,5,86,170,79,126,0
1958-09-28,4,83,185,73,130,0
1958-09-29,7,86,216,121,166,51
1958-09-30,7,97,159,131,143,145
1958-10-01,6,94,164,111,138,17
1958-10-02,5,90,168,106,131,15
1958-10-03,4,84,169,84,128,0
1958-10-04,5,82,174,132,145,9
1958-10-05,6,84,168,118,136,8
1958-10-06,4,88,155,55,113,17
1958-10-07,4,90,151,55,103,6
1958-10-08,7,89,159,109,133,9
1958-10-09,8,98,161,130,149,24
1958-10-10,8,93,180,125,148,81
1958-10-11,6,89,153,60,117,11
1958-10-12,6,94,135,59,103,57
1958-10-13,6,97,135,45,94,65
1958-10-14,6,87,150,104,124,0
1958-10-15,6,76,149,107,128,2
1958-10-16,6,82,120,69,97,135
1958-10-17,4,86,135,60,98,36
1958-10-18,4,90,122,54,89,25
1958-10-19,7,91,122,41,92,11
1958-10-20,5,88,133,87,107,22
1958-10-21,8,92,129,104,116,11
1958-10-22,8,100,138,105,123,15
1958-10-23,6,93,139,66,114,0
1958-10-24,8,98,131,100,114,5
1958-10-25,8,92,132,109,118,0
1958-10-26,8,96,122,104,111,1
1958-10-27,7,100,107,53,87,0
1958-10-28,8,94,99,57,85,0
1958-10-29,8,100,71,43,57,1
1958-10-30,8,95,70,50,59,0
1958-10-31,8,98,88,58,73,133
1958-11-01,4,88,124,33,72,12
1958-11-02,8,91,83,45,65,48
1958-11-03,8,98,115,52,81,10
1958-11-04,7,93,119,68,90,4
1958-11-05,7,95,100,50,77,0
1958-11-06,5,93,108,51,76,0
1958-11-07,7,98,102,47,79,27
1958-11-08,8,98,115,74,97,38
1958-11-09,5,87,108,41,70,8
1958-11-10,4,96,95,-11,33,0
1958-11-11,5,97,46,-22,10,1
1958-11-12,8,98,24,1,16,1
1958-11-13,8,94,66,-11,25,1
1958-11-14,5,85,108,34,72,0
1958-11-15,0,92,111,-9,36,0
1958-11-16,2,97,90,-12,28,2
1958-11-17,7,92,82,36,54,0
1958-11-18,4,89,98,35,63,0
1958-11-19,3,96,89,2,43,1
1958-11-20,5,92,68,-11,34,1
1958-11-21,7,90,62,22,43,0
1958-11-22,8,92,47,20,35,0
1958-11-23,8,94,45,35,39,0
1958-11-24,8,96,39,29,33,0
1958-11-25,8,88,39,26,32,0
1958-11-26,8,90,77,32,53,0
1958-11-27,8,100,90,59,72,17
1958-11-28,8,92,70,30,50,0
1958-11-29,8,82,31,13,23,0
1958-11-30,6,93,28,-4,14,4
1958-12-01,2,93,88,-28,24,1
1958-12-02,6,98,33,-40,2,3
1958-12-03,6,98,88,-3,40,0
1958-12-04,8,100,52,18,41,0
1958-12-05,6,91,75,23,46,5
1958-12-06,2,90,78,-28,25,5
1958-12-07,7,93,51,-32,16,1
1958-12-08,7,88,31,2,14,7
1958-12-09,6,91,72,18,44,144
1958-12-10,7,97,54,6,28,47
1958-12-11,8,93,72,23,45,107
1958-12-12,8,98,68,16,35,54
1958-12-13,6,93,77,34,55,38
1958-12-14,7,92,64,18,47,38
1958-12-15,7,95,63,18,52,38
1958-12-16,8,96,80,53,68,39
1958-12-17,8,95,81,58,69,0
1958-12-18,7,94,72,38,58,11
1958-12-19,7,90,106,48,83,14
1958-12-20,6,91,122,57,94,5
1958-12-21,7,96,83,40,68,34
1958-12-22,0,98,62,-11,20,2
1958-12-23,6,100,36,-2,17,2
1958-12-24,8,91,54,31,48,0
1958-12-25,7,92,58,10,36,0
1958-12-26,8,92,43,24,34,28
1958-12-27,8,93,106,43,68,67
1958-12-28,8,96,106,45,73,15
1958-12-29,7,87,100,44,67,73
1958-12-30,8,92,77,38,64,0
1958-12-31,7,89,90,45,72,29
1959-01-01,5,88,81,36,59,5
1959-01-02,6,92,85,10,42,223
1959-01-03,6,89,41,6,22,44
1959-01-04,5,87,42,-3,19,28
1959-01-05,6,95,43,19,28,49
1959-01-06,7,93,51,7,16,43
1959-01-07,8,92,67,10,30,77
1959-01-08,5,89,52,3,17,36
1959-01-09,7,92,21,-4,8,51
1959-01-10,5,94,11,-33,-9,32
1959-01-11,6,87,-1,-38,-13,54
1959-01-12,7,88,25,-8,13,109
1959-01-13,6,93,20,-26,-1,0
1959-01-14,8,98,7,-14,-2,9
1959-01-15,8,97,-14,-35,-26,4
1959-01-16,4,95,2,-71,-36,3
1959-01-17,7,88,11,-76,-18,1
1959-01-18,8,93,13,-7,7,75
1959-01-19,8,77,55,11,36,4
1959-01-20,8,77,102,55,80,4
1959-01-21,7,83,84,57,74,24
1959-01-22,7,78,118,74,96,18
1959-01-23,5,85,87,18,42,60
1959-01-24,3,83,62,13,31,2
1959-01-25,5,92,52,-9,14,3
1959-01-26,3,92,63,-32,0,1
1959-01-27,2,92,50,-31,-4,0
1959-01-28,0,89,72,-39,5,2
1959-01-29,1,95,55,-45,-12,1
1959-01-30,8,97,-3,-58,-32,8
1959-01-31,2,90,61,-3,30,6
1959-02-01,0,88,37,-17,9,0
1959-02-02,1,91,18,-47,-21,1
1959-02-03,2,86,23,-49,-20,2
1959-02-04,2,84,48,-34,3,0
1959-02-05,0,87,32,-34,-9,0
1959-02-06,6,95,-27,-59,-39,2
1959-02-07,8,95,-34,-55,-47,1
1959-02-08,8,95,-35,-62,-47,1
1959-02-09,8,96,-38,-48,-42,0
1959-02-10,8,96,-19,-46,-35,0
1959-02-11,8,97,-8,-44,-28,2
1959-02-12,8,98,-6,-37,-19,1
1959-02-13,8,97,-13,-43,-29,0
1959-02-14,8,96,-11,-54,-34,0
1959-02-15,8,99,12,-27,-7,1
1959-02-16,8,100,16,-9,3,0
1959-02-17,8,99,45,16,30,1
1959-02-18,8,99,29,-9,17,0
1959-02-19,8,99,0,-21,-9,2
1959-02-20,6,89,89,-21,36,4
1959-02-21,7,89,61,31,41,30
1959-02-22,7,87,64,7,36,0
1959-02-23,7,90,104,43,63,0
1959-02-24,5,92,94,17,55,1
1959-02-25,7,99,80,21,44,1
1959-02-26,3,87,119,21,74,1
1959-02-27,2,82,160,26,84,0
1959-02-28,0,77,173,30,82,0
1959-03-01,3,80,165,7,73,0
1959-03-02,4,81,160,5,77,1
1959-03-03,6,74,143,55,97,6
1959-03-04,6,82,118,63,91,0
1959-03-05,5,81,140,57,89,52
1959-03-06,5,83,120,63,83,45
1959-03-07,5,85,117,43,84,4
1959-03-08,8,89,90,30,62,22
1959-03-09,1,77,115,-6,52,0
1959-03-10,4,65,108,13,56,0
1959-03-11,5,71,133,30,79,4
1959-03-12,7,89,107,48,72,3
1959-03-13,4,79,98,-12,50,0
1959-03-14,6,89,64,-19,22,0
1959-03-15,7,95,79,-4,39,65
1959-03-16,6,85,86,29,52,39
1959-03-17,6,75,68,26,39,0
1959-03-18,7,77,46,5,30,0
1959-03-19,3,81,119,4,58,0
1959-03-20,5,89,107,34,70,94
1959-03-21,7,97,71,11,48,50
1959-03-22,8,98,123,6,80,30
1959-03-23,8,98,107,47,87,1
1959-03-24,7,85,187,65,119,1
1959-03-25,8,95,110,59,87,67
1959-03-26,3,81,123,37,73,0
1959-03-27,5,82,140,12,83,20
1959-03-28,4,81,120,48,83,0
1959-03-29,5,79,136,31,82,0
1959-03-30,6,87,110,49,79,100
1959-03-31,2,83,149,8,79,1
1959-04-01,7,90,126,26,87,0
1959-04-02,6,91,146,68,106,0
1959-04-03,5,84,176,49,115,0
1959-04-04,4,86,180,65,106,1
1959-04-05,7,81,104,38,77,0
1959-04-06,6,84,102,31,68,41
1959-04-07,6,78,85,25,56,24
1959-04-08,5,78,122,61,87,33
1959-04-09,5,85,111,52,71,103
1959-04-10,6,90,99,23,57,13
1959-04-11,7,85,122,33,77,107
1959-04-12,7,83,153,84,114,14
1959-04-13,3,71,227,88,154,0
1959-04-14,3,61,227,102,167,0
1959-04-15,5,72,182,64,137,12
1959-04-16,7,86,180,60,125,201
1959-04-17,1,79,215,82,146,0
1959-04-18,5,82,131,68,95,0
1959-04-19,5,71,111,16,74,2
1959-04-20,3,64,109,-12,51,0
1959-04-21,4,75,120,-22,56,0
1959-04-22,5,80,156,19,92,0
1959-04-23,4,79,171,39,107,0
1959-04-24,2,76,163,35,108,0
1959-04-25,7,64,194,72,136,0
1959-04-26,7,87,141,84,113,89
1959-04-27,7,84,130,68,92,67
1959-04-28,6,84,133,35,92,10
1959-04-29,6,81,138,21,95,41
1959-04-30,8,90,120,86,105,18
1959-05-01,7,78,137,47,90,0
1959-05-02,5,80,120,56,91,1
1959-05-03,6,78,137,49,95,27
1959-05-04,4,76,136,25,83,23
1959-05-05,6,76,117,9,72,1
1959-05-06,1,63,166,28,103,0
1959-05-07,1,62,208,41,140,0
1959-05-08,3,65,236,94,173,0
1959-05-09,3,59,262,139,202,0
1959-05-10,2,55,266,145,203,0
1959-05-11,2,58,271,130,206,0
1959-05-12,1,48,242,122,181,0
1959-05-13,1,51,215,93,162,0
1959-05-14,2,72,190,68,141,0
1959-05-15,3,70,184,90,139,1
1959-05-16,3,82,191,103,138,0
1959-05-17,5,85,178,99,131,0
1959-05-18,7,79,150,88,114,0
1959-05-19,8,78,154,98,122,0
1959-05-20,5,86,193,114,149,38
1959-05-21,4,74,218,112,162,0
1959-05-22,4,56,230,116,173,0
1959-05-23,1,52,213,89,156,0
1959-05-24,2,71,194,72,135,0
1959-05-25,5,73,177,93,135,0
1959-05-26,8,82,122,97,109,0
1959-05-27,7,70,132,90,106,0
1959-05-28,7,71,130,84,102,0
1959-05-29,5,82,158,50,111,66
1959-05-30,2,75,176,52,115,0
1959-05-31,5,76,196,27,126,0
1959-06-01,6,84,188,57,127,12
1959-06-02,5,72,191,60,132,0
1959-06-03,0,58,240,53,160,0
1959-06-04,1,59,268,108,197,0
1959-06-05,3,63,291,141,208,8
1959-06-06,6,79,214,119,166,0
1959-06-07,4,74,208,81,158,0
1959-06-08,4,77,197,75,137,27
1959-06-09,5,75,173,98,135,15
1959-06-10,4,75,153,59,121,0
1959-06-11,3,71,172,47,115,15
1959-06-12,2,70,176,28,124,0
1959-06-13,1,70,201,82,149,0
1959-06-14,3,73,188,87,139,0
1959-06-15,5,74,192,46,121,0
1959-06-16,5,67,184,53,132,0
1959-06-17,2,64,238,120,177,0
1959-06-18,3,69,213,79,152,0
1959-06-19,2,66,192,35,131,0
1959-06-20,2,63,211,73,149,0
1959-06-21,3,49,281,87,202,0
1959-06-22,6,54,286,153,209,0
1959-06-23,4,72,271,123,202,0
1959-06-24,1,40,282,154,222,0
1959-06-25,4,39,280,142,218,0
1959-06-26,6,77,244,157,183,65
1959-06-27,7,78,215,136,170,41
1959-06-28,7,81,201,136,165,80
1959-06-29,6,79,195,131,157,16
1959-06-30,8,89,147,129,139,29
1959-07-01,8,83,185,140,157,4
1959-07-02,7,86,201,161,178,58
1959-07-03,6,85,214,146,175,19
1959-07-04,2,74,258,127,199,1
1959-07-05,1,62,295,152,232,0
1959-07-06,3,76,228,125,192,1
1959-07-07,1,70,249,93,184,0
1959-07-08,2,55,316,137,232,0
1959-07-09,4,62,340,165,247,19
1959-07-10,4,79,274,177,219,0
1959-07-11,2,70,307,145,215,0
1959-07-12,4,73,211,117,166,4
1959-07-13,4,74,200,106,161,8
1959-07-14,3,75,200,77,140,1
1959-07-15,2,69,211,62,151,0
1959-07-16,2,62,243,109,176,0
1959-07-17,4,72,243,111,189,0
1959-07-18,2,53,304,157,240,0
1959-07-19,2,64,256,128,204,0
1959-07-20,1,72,237,110,176,0
1959-07-21,2,67,242,88,182,0
1959-07-22,2,73,234,115,180,0
1959-07-23,1,67,214,113,171,0
1959-07-24,3,71,227,109,177,0
1959-07-25,2,72,241,91,180,0
1959-07-26,2,67,259,128,195,0
1959-07-27,7,70,262,124,188,6
1959-07-28,5,72,217,109,166,12
1959-07-29,7,84,198,100,146,81
1959-07-30,7,93,165,124,146,152
1959-07-31,7,91,195,132,160,114
1959-08-01,6,79,211,145,173,0
1959-08-02,6,81,212,131,168,11
1959-08-03,7,91,164,100,140,42
1959-08-04,6,83,209,124,164,2
1959-08-05,7,87,189,124,163,1
1959-08-06,5,82,212,123,170,0
1959-08-07,3,75,239,101,180,0
1959-08-08,3,62,271,153,214,0
1959-08-09,6,83,237,163,199,47
1959-08-10,5,79,291,163,217,7
1959-08-11,7,91,185,154,174,79
1959-08-12,6,89,203,144,171,22
1959-08-13,3,76,252,142,197,0
1959-08-14,6,81,233,138,189,9
1959-08-15,5,77,212,90,159,0
1959-08-16,2,79,217,69,154,0
1959-08-17,2,73,210,88,158,0
1959-08-18,1,71,237,99,176,0
1959-08-19,1,64,279,142,217,0
1959-08-20,0,56,283,158,226,0
1959-08-21,3,63,286,166,218,15
1959-08-22,4,85,234,140,182,0
1959-08-23,3,89,244,128,177,0
1959-08-24,6,82,265,152,198,1
1959-08-25,5,85,259,159,208,0
1959-08-26,3,83,255,134,190,1
1959-08-27,3,72,197,83,150,0
1959-08-28,5,78,219,72,148,3
1959-08-29,5,74,181,102,137,4
1959-08-30,4,74,196,81,145,3
1959-08-31,3,69,197,105,149,5
1959-09-01,1,70,205,60,146,0
1959-09-02,1,60,212,92,155,0
1959-09-03,1,64,230,98,167,0
1959-09-04,1,71,226,107,168,0
1959-09-05,0,63,253,107,181,0
1959-09-06,2,70,235,116,174,0
1959-09-07,0,69,250,95,174,0
1959-09-08,1,59,255,105,180,0
1959-09-09,1,59,268,111,187,0
1959-09-10,1,59,284,105,191,0
1959-09-11,1,59,292,123,199,0
1959-09-12,1,74,282,111,188,0
1959-09-13,4,76,212,104,161,1
1959-09-14,6,64,195,117,156,0
1959-09-15,2,74,201,91,142,0
1959-09-16,5,78,189,55,134,0
1959-09-17,2,72,182,74,133,0
1959-09-18,5,78,193,35,131,0
1959-09-19,7,75,193,136,159,0
1959-09-20,4,73,205,63,141,0
1959-09-21,5,73,207,34,140,0
1959-09-22,5,79,209,83,157,28
1959-09-23,4,82,196,62,125,0
1959-09-24,7,80,192,96,138,0
1959-09-25,6,69,214,91,151,0
1959-09-26,6,80,200,72,148,0
1959-09-27,4,67,175,58,135,1
1959-09-28,2,75,192,36,118,0
1959-09-29,1,63,213,77,145,0
1959-09-30,0,47,206,77,131,0
1959-10-01,0,56,217,46,122,0
1959-10-02,1,73,257,46,145,0
1959-10-03,1,74,246,90,167,0
1959-10-04,2,83,207,101,143,0
1959-10-05,0,62,195,70,122,0
1959-10-06,0,44,196,21,110,0
1959-10-07,0,57,212,48,116,0
1959-10-08,0,70,224,39,111,0
1959-10-09,0,62,211,2,106,0
1959-10-10,2,58,229,75,140,0
1959-10-11,7,89,152,73,120,0
1959-10-12,5,86,182,75,129,0
1959-10-13,7,84,160,65,114,0
1959-10-14,3,74,207,90,137,0
1959-10-15,0,61,180,52,111,0
1959-10-16,0,54,200,53,119,0
1959-10-17,2,57,199,76,136,0
1959-10-18,5,69,166,95,133,10
1959-10-19,6,85,151,75,109,121
1959-10-20,3,83,153,52,98,8
1959-10-21,6,91,115,59,92,18
1959-10-22,4,77,162,91,127,32
1959-10-23,6,84,138,39,98,0
1959-10-24,7,82,130,104,117,0
1959-10-25,5,78,132,67,102,51
1959-10-26,5,79,125,56,91,7
1959-10-27,8,87,102,74,90,180
1959-10-28,3,82,112,12,67,11
1959-10-29,4,83,116,8,66,10
1959-10-30,7,91,104,39,74,176
1959-10-31,6,89,129,32,81,6
1959-11-01,4,93,90,-9,48,3
1959-11-02,4,97,112,10,56,1
1959-11-03,7,95,105,30,61,1
1959-11-04,8,89,118,49,76,48
1959-11-05,2,90,98,-11,40,0
1959-11-06,5,98,30,-10,13,2
1959-11-07,4,99,60,-24,15,2
1959-11-08,3,95,58,-39,7,0
1959-11-09,8,91,60,-14,32,80
1959-11-10,5,91,106,21,65,54
1959-11-11,5,94,70,6,36,20
1959-11-12,6,96,76,6,28,0
1959-11-13,8,92,60,14,36,65
1959-11-14,4,80,96,47,68,3
1959-11-15,6,82,87,42,65,0
1959-11-16,7,92,84,18,52,0
1959-11-17,4,90,93,9,46,0
1959-11-18,7,86,109,38,76,43
1959-11-19,6,79,119,76,101,1
1959-11-20,4,76,141,55,91,0
1959-11-21,0,83,120,23,62,0
1959-11-22,3,92,90,12,41,2
1959-11-23,8,99,64,34,53,1
1959-11-24,8,100,51,9,21,3
1959-11-25,8,98,46,-3,32,0
1959-11-26,6,83,80,-16,34,10
1959-11-27,7,94,93,37,67,100
1959-11-28,5,90,83,53,66,3
1959-11-29,4,83,112,42,77,1
1959-11-30,5,91,76,24,53,5
1959-12-01,8,97,43,3,33,0
1959-12-02,8,94,56,42,50,2
1959-12-03,7,90,80,55,67,8
1959-12-04,8,88,67,44,53,28
1959-12-05,5,90,76,12,52,0
1959-12-06,5,87,63,9,29,0
1959-12-07,5,82,39,10,25,2
1959-12-08,8,91,43,10,26,42
1959-12-09,7,90,20,-13,4,0
1959-12-10,6,90,-10,-34,-18,1
1959-12-11,7,82,5,-20,-6,0
1959-12-12,7,86,12,-12,2,0
1959-12-13,8,86,9,-10,3,0
1959-12-14,8,92,43,-4,25,4
1959-12-15,6,88,45,-22,13,0
1959-12-16,7,91,62,-15,20,2
1959-12-17,7,90,100,62,79,39
1959-12-18,7,86,80,47,65,31
1959-12-19,6,87,80,18,53,57
1959-12-20,7,86,114,70,95,34
1959-12-21,5,86,77,19,49,1
1959-12-22,5,90,50,8,29,73
1959-12-23,6,85,80,29,56,21
1959-12-24,6,87,62,25,46,54
1959-12-25,7,90,87,37,65,42
1959-12-26,5,79,102,63,87,89
1959-12-27,6,80,87,51,67,30
1959-12-28,6,87,78,44,61,31
1959-12-29,6,89,78,46,59,54
1959-12-30,5,78,106,51,83,0
1959-12-31,8,87,90,44,79,0
1960-01-01,7,85,110,74,93,25
1960-01-02,8,90,83,64,77,6
1960-01-03,6,92,99,46,68,1
1960-01-04,8,95,101,36,67,9
1960-01-05,6,90,112,24,80,39
1960-01-06,4,88,82,23,47,22
1960-01-07,8,90,76,27,55,1
1960-01-08,6,85,69,-13,38,10
1960-01-09,2,72,-4,-45,-25,0
1960-01-10,4,77,-4,-74,-34,0
1960-01-11,5,88,19,-81,-15,18
1960-01-12,4,83,-19,-85,-53,1
1960-01-13,4,79,-42,-91,-67,0
1960-01-14,8,87,-16,-77,-38,22
1960-01-15,5,82,-46,-94,-65,0
1960-01-16,8,91,18,-46,-7,12
1960-01-17,5,89,9,-79,-18,4
1960-01-18,7,93,39,3,22,1
1960-01-19,8,84,52,19,37,26
1960-01-20,6,72,46,8,28,18
1960-01-21,8,90,50,-15,9,13
1960-01-22,7,90,112,50,82,12
1960-01-23,7,80,105,84,94,39
1960-01-24,8,77,121,92,104,47
1960-01-25,8,82,95,52,71,64
1960-01-26,7,92,65,19,50,33
1960-01-27,7,91,68,19,44,2
1960-01-28,8,86,94,52,70,38
1960-01-29,8,84,52,31,42,76
1960-01-30,8,94,38,-2,10,185
1960-01-31,8,91,5,-5,0,45
1960-02-01,7,89,22,0,11,0
1960-02-02,8,92,66,9,39,0
1960-02-03,8,80,86,53,69,12
1960-02-04,7,84,97,42,64,116
1960-02-05,6,87,72,9,38,0
1960-02-06,5,88,51,-28,23,3
1960-02-07,0,68,9,-71,-35,0
1960-02-08,3,66,23,-74,-25,0
1960-02-09,4,76,61,-38,6,0
1960-02-10,8,96,57,-23,29,24
1960-02-11,7,92,36,-10,15,24
1960-02-12,8,90,32,-8,7,0
1960-02-13,8,94,29,-4,11,2
1960-02-14,8,91,38,-2,16,6
1960-02-15,4,83,53,1,15,53
1960-02-16,6,82,48,-5,18,18
1960-02-17,4,83,45,-27,8,1
1960-02-18,2,86,43,-46,-6,0
1960-02-19,4,85,70,-19,18,4
1960-02-20,5,90,82,-10,46,35
1960-02-21,5,85,76,-17,39,13
1960-02-22,7,94,51,-14,29,52
1960-02-23,8,97,33,16,24,2
1960-02-24,5,80,72,-12,32,0
1960-02-25,8,86,61,17,45,26
1960-02-26,8,91,81,47,64,9
1960-02-27,7,85,112,54,89,42
1960-02-28,6,85,165,49,104,0
1960-02-29,8,82,152,69,115,1
1960-03-01,7,80,118,83,99,14
1960-03-02,8,91,102,82,92,51
1960-03-03,7,85,98,53,81,31
1960-03-04,7,86,90,41,64,8
1960-03-05,4,79,98,22,53,0
1960-03-06,4,72,94,-1,45,0
1960-03-07,2,68,38,-24,1,0
1960-03-08,1,70,18,-45,-17,0
1960-03-09,5,65,76,-28,33,0
1960-03-10,6,89,80,21,45,43
1960-03-11,5,84,104,8,50,1
1960-03-12,5,84,150,36,80,49
1960-03-13,4,73,162,31,90,0
1960-03-14,5,73,170,46,103,18
1960-03-15,3,81,136,35,80,0
1960-03-16,7,83,65,29,42,0
1960-03-17,8,77,55,16,30,0
1960-03-18,8,80,34,17,24,0
1960-03-19,4,75,82,2,36,0
1960-03-20,6,77,50,-20,21,0
1960-03-21,5,81,58,-7,27,0
1960-03-22,2,79,88,-22,26,1
1960-03-23,0,61,154,-8,74,1
1960-03-24,2,49,157,27,92,0
1960-03-25,8,78,101,56,70,19
1960-03-26,7,91,130,50,83,21
1960-03-27,8,92,82,48,67,8
1960-03-28,8,87,85,33,58,0
1960-03-29,8,86,66,48,58,0
1960-03-30,8,87,108,50,74,0
1960-03-31,8,90,103,40,68,0
1960-04-01,8,89,81,44,60,1
1960-04-02,5,79,141,35,81,0
1960-04-03,7,54,190,90,136,2
1960-04-04,6,79,140,55,102,1
1960-04-05,6,71,176,45,119,0
1960-04-06,7,56,211,92,151,0
1960-04-07,6,73,203,109,148,36
1960-04-08,7,92,147,92,116,149
1960-04-09,7,83,152,76,106,4
1960-04-10,5,82,128,57,95,0
1960-04-11,7,78,104,64,85,2
1960-04-12,6,70,121,52,89,2
1960-04-13,8,86,134,79,111,12
1960-04-14,4,71,119,48,90,0
1960-04-15,3,76,105,31,74,0
1960-04-16,4,80,95,2,51,26
1960-04-17,5,79,116,30,69,9
1960-04-18,5,80,120,25,73,5
1960-04-19,6,73,192,60,119,0
1960-04-20,1,74,215,71,128,0
1960-04-21,3,71,121,39,90,0
1960-04-22,6,79,139,22,87,1
1960-04-23,5,72,111,23,79,0
1960-04-24,7,75,118,23,73,6
1960-04-25,7,69,86,45,62,0
1960-04-26,5,73,107,23,68,15
1960-04-27,6,77,100,11,59,21
1960-04-28,6,74,114,30,65,5
1960-04-29,3,72,109,27,66,0
1960-04-30,4,79,113,2,63,0
1960-05-01,7,71,83,32,59,6
1960-05-02,6,75,103,-4,56,1
1960-05-03,3,70,150,-13,71,0
1960-05-04,2,72,181,2,96,0
1960-05-05,3,63,203,2,123,0
1960-05-06,2,61,222,62,152,0
1960-05-07,2,59,226,86,164,0
1960-05-08,1,57,239,108,172,0
1960-05-09,6,55,230,93,166,0
1960-05-10,2,59,220,109,164,0
1960-05-11,3,63,226,102,168,0
1960-05-12,6,65,236,109,175,94
1960-05-13,7,80,241,112,163,40
1960-05-14,5,74,187,106,144,0
1960-05-15,7,88,209,119,164,3
1960-05-16,7,90,182,90,149,131
1960-05-17,8,94,140,90,113,5
1960-05-18,8,90,140,87,113,0
1960-05-19,8,94,148,100,127,43
1960-05-20,5,89,170,93,128,3
1960-05-21,8,95,148,75,112,68
1960-05-22,7,83,127,79,105,0
1960-05-23,6,81,201,88,143,26
1960-05-24,4,82,154,51,120,81
1960-05-25,4,76,182,23,109,0
1960-05-26,5,74,202,63,142,0
1960-05-27,7,76,215,100,158,0
1960-05-28,5,80,189,107,142,0
1960-05-29,8,78,130,92,109,0
1960-05-30,6,76,156,73,113,0
1960-05-31,4,78,173,44,118,0
1960-06-01,1,80,178,67,129,0
1960-06-02,1,74,231,84,167,0
1960-06-03,1,59,253,116,192,0
1960-06-04,0,50,260,126,203,0
1960-06-05,3,57,276,148,214,0
1960-06-06,6,81,253,138,196,92
1960-06-07,3,70,191,83,153,28
1960-06-08,6,71,216,72,152,2
1960-06-09,6,76,188,135,157,19
1960-06-10,6,77,165,116,135,22
1960-06-11,7,90,162,102,136,3
1960-06-12,7,81,201,147,168,0
1960-06-13,6,76,187,94,142,44
1960-06-14,4,83,168,85,121,60
1960-06-15,4,78,201,66,133,26
1960-06-16,6,80,213,64,150,2
1960-06-17,5,80,242,136,191,0
1960-06-18,5,82,268,115,196,0
1960-06-19,5,74,199,112,161,0
1960-06-20,7,82,181,95,139,0
1960-06-21,7,87,168,110,140,4
1960-06-22,4,79,216,98,164,0
1960-06-23,3,71,273,117,202,0
1960-06-24,5,88,252,141,192,168
1960-06-25,1,66,277,141,217,0
1960-06-26,2,68,259,166,208,0
1960-06-27,7,77,183,124,154,0
1960-06-28,5,73,170,97,130,43
1960-06-29,8,86,135,98,110,68
1960-06-30,6,74,152,79,116,5
1960-07-01,6,75,157,79,116,7
1960-07-02,6,71,167,84,129,0
1960-07-03,7,74,155,83,119,0
1960-07-04,6,75,207,51,148,0
1960-07-05,7,89,181,130,162,81
1960-07-06,6,70,192,131,161,15
1960-07-07,7,81,189,130,152,76
1960-07-08,8,88,185,129,144,201
1960-07-09,7,79,197,130,156,45
1960-07-10,7,89,177,132,153,108
1960-07-11,7,78,201,144,162,60
1960-07-12,5,75,200,111,160,7
1960-07-13,7,76,206,111,165,0
1960-07-14,6,78,207,133,173,30
1960-07-15,5,85,200,108,149,9
1960-07-16,4,80,212,98,151,20
1960-07-17,6,85,191,111,155,13
1960-07-18,4,74,202,124,161,7
1960-07-19,6,80,196,127,162,28
1960-07-20,6,87,191,126,153,19
1960-07-21,5,80,198,102,147,5
1960-07-22,5,79,179,101,140,1
1960-07-23,4,78,189,90,138,4
1960-07-24,5,75,200,59,147,4
1960-07-25,6,87,216,130,170,9
1960-07-26,6,78,205,115,164,0
1960-07-27,5,79,207,98,154,15
1960-07-28,7,93,172,86,147,27
1960-07-29,7,83,239,157,188,0
1960-07-30,7,86,220,164,189,18
1960-07-31,8,88,190,148,164,20
1960-08-01,7,80,206,101,161,6
1960-08-02,5,83,198,84,143,43
1960-08-03,4,82,217,57,142,1
1960-08-04,4,80,227,86,163,0
1960-08-05,4,80,212,122,168,0
1960-08-06,7,85,209,132,167,9
1960-08-07,3,76,208,118,168,1
1960-08-08,5,79,225,117,170,5
1960-08-09,5,85,197,119,155,98
